,Source,URL,Sents_Leicht,Sents_Standard,sents_leicht,sents_standard
791,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-rb-leipzig-schockt-frankfurt-und-ist-wieder-dfb-pokalsieger-100.html,,,Der Ober-Bürger-Meister von Leipzig ist Burkhard Jung.Er hat sich auch sehr für RB Leipzig gefreut.Im Rathaus hat er das Goldene Buch geholt.Dort durften dann die Fußball-Spieler ihren Namen auf-schreiben.Denn es ist sehr besonders:Dass RB Leipzig den DFB-Pokal wieder gewonnen hat.,"Der Oberbürgermeister von Leipzig, Burkhard Jung, hat sich ebenfalls über den Sieg von RB Leipzig gefreut. Im Rathaus hat er das Goldene Buch überreicht, in das die Spieler ihre Namen eintragen durften. Denn es ist etwas Besonderes, dass RB Leipzig erneut den DFB-Pokal gewonnen hat."
792,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-leipzig-tagx-demos-ausschreitungen-polizei-100.html,,,Leipzig ist eine Stadt im Bundes-Land Sachsen.Dort gab es am Samstag eine große Demo:Bei der mehr als 1 tausend 500 Menschen mit-gemacht haben.Und dort haben viele links-extreme Menschen demonstriert.Das haben sie wegen Lina E. gemacht.Sie war die Chefin von einer links-extremen Gruppe.Ein Gericht hat in der letzten Woche ein Urteil gesprochen.Dabei hat das Gericht gesagt: • Lina E. • und die anderen Menschen aus der links-extremen Gruppemüssen für einige Jahre ins Gefängnis gehen.,"In Leipzig, a city in the state of Saxony, there was a large demonstration on Saturday with over 1,500 participants. Many left-wing extremists took part in the protest. The demonstration was held in support of Lina E., the leader of a left-wing extremist group. Last week, a court pronounced a verdict stating that Lina E. and the other members of the extremist group would have to go to prison for several years."
793,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-leipzig-tagx-demos-ausschreitungen-polizei-100.html,,,Bei der Demo waren viele Polizisten dabei:Damit keine schlimmen Sachen passieren.Aber einige Demonstranten haben später verschiedene Sachenauf die Polizisten geworfen.Zum Beispiel: • Steine • und Böller.Dabei wurden 50 Polizisten verletzt.Und 2 Polizisten wurden so sehr verletzt:Dass sie danach nicht mehr arbeiten konnten.,"During the demonstration, there were many police officers present to prevent any violent incidents. However, some demonstrators later threw various objects at the police, such as stones and firecrackers. As a result, 50 police officers were injured, and two officers were so seriously injured that they could no longer work."
794,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-leipzig-tagx-demos-ausschreitungen-polizei-100.html,,,Die Polizei hat später gesagt:Bei der Demo wurden auch einige Demonstranten verletzt.Aber wir wissen nicht:Wie viele verletzte Demonstranten es gibt.Und die Polizisten haben auch Wasser-Werfer mit-gebracht.Aber diese Wasser-Werfer mussten sie dann doch nicht benutzen.,"The police later reported that some demonstrators were also injured during the protest, but the exact number is unknown. The police had also brought water cannons to the scene but ultimately did not need to use them."
795,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-leipzig-tagx-demos-ausschreitungen-polizei-100.html,,,Das ist nach der Demo passiert Die Polizisten haben nach der Demomehr als 1 tausend Menschen ein-gekesselt.Sie haben die ganze Nacht mit diesen Menschen geredet.Denn sie mussten die persönlichen Datenvon allen Demonstranten aufschreiben.,"After the demonstration, the police surrounded and detained over 1,000 people. They spent the whole night talking to these individuals and recording their personal information."
796,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-leipzig-tagx-demos-ausschreitungen-polizei-100.html,,,Die Polizei hat gesagt:Die Demonstranten haben vielleichteinen schweren Landfriedens-Bruch gemacht.Und das ist strafbar.Deshalb werden jetzt alle Sachen geprüft:Die bei der Demo passiert sind.Und dann bekommen einige Demonstranten vielleicht eine Strafe.,"The police stated that the demonstrators may have committed a serious breach of public order, which is a criminal offense. Therefore, all incidents that occurred during the demonstration are being investigated, and some demonstrators may face penalties once the investigations are completed."
797,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-lina-prozess-demo-verbot-sachsenpokal-lok-chemnitzer-fc-100.html,,,Am Sonnabend wollen links-extremistische Gruppenin der Stadt Leipzig demonstrieren.Die Demonstration hat den Namen: Tag X. • Mit dem Namen • und der Demonstration wollen die links-extremistischen Gruppen zeigen: Dass sie mit dem Urteil für Lina E. nicht ein-verstanden sind. Lina E. ist eine Studentin.,"Am kommenden Samstag planen extremistische Gruppen linker Ausrichtung eine Demonstration in Leipzig mit dem Namen ""Tag X"". Mit dieser Demonstration möchten die Gruppen ihren Unmut über das Urteil gegen die Studentin Lina E. zum Ausdruck bringen."
798,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-lina-prozess-demo-verbot-sachsenpokal-lok-chemnitzer-fc-100.html,,,Sie ist am Mittwoch verurteilt worden. Der Gerichts-Prozess war am Ober-Landes-Gericht in der Stadt Dresden.Die Richter haben gesagt: Lina E. hat mehrere Überfälle auf mut-maßliche Neonazis gemacht.Und sie hat eine kriminelle Gruppe gegründet.,"Lina E. wurde am Mittwoch vom Oberlandesgericht Dresden verurteilt, da sie mehrere Übergriffe auf vermeintliche Neonazis begangen und eine kriminelle Gruppierung gegründet haben soll."
799,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-lina-prozess-demo-verbot-sachsenpokal-lok-chemnitzer-fc-100.html,,,Deshalb muss Lina E. für 5 Jahre und 3 Monate ins Gefängnis.,Sie wurde zu einer Haftstrafe von 5 Jahren und 3 Monaten verurteilt.
800,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-lina-prozess-demo-verbot-sachsenpokal-lok-chemnitzer-fc-100.html,,,Die Stadt Leipzig hat die Demonstration Tag X verboten,Die Stadt Leipzig hat die geplante Demonstration verboten.
801,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-lina-prozess-demo-verbot-sachsenpokal-lok-chemnitzer-fc-100.html,,,"Die Polizei-Direktion Leipzig hat der Presse gesagt: • Die Polizeidirektion Leipzig, • das Landesamtes für Verfassungsschutz vom Bundes-Land Sachsen • und die Versammlungsbehördehaben mit-einander gesprochen. Und wir haben entschieden: Die Demonstration darf nicht gemacht werden. Denn wir denken: Bei der Demonstration wird es wahrscheinlich viel Gewalt geben.","Die Polizeidirektion Leipzig, das Landesamt für Verfassungsschutz Sachsen und die Versammlungsbehörde haben sich beraten und sind zu dem Entschluss gekommen, dass die Demonstration aufgrund der zu erwartenden Gewalt nicht stattfinden darf."
802,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-lina-prozess-demo-verbot-sachsenpokal-lok-chemnitzer-fc-100.html,,,"Dabei können viele Menschen verletzt werden.Zum Beispiel: • Demonstranten, • Polizisten • und Bürger von Leipzig.Deshalb gibt es für Sonnabend ein Demonstrations-Verbot.","Man befürchtet Verletzungen von Demonstranten, Polizisten und Bürgern. Deshalb wurde ein Demonstrationsverbot für Samstag erlassen."
803,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-lina-prozess-demo-verbot-sachsenpokal-lok-chemnitzer-fc-100.html,,,Am Sonnabend spielt der 1. FC Lok Leipzig gegen den Chemnitzer FC. Das Fußball-Spiel ist im Bruno-Plache-Stadion.,Parallel dazu findet am Samstag das Fußballspiel zwischen dem 1. FC Lok Leipzig und dem Chemnitzer FC im Bruno-Plache-Stadion statt.
804,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-lina-prozess-demo-verbot-sachsenpokal-lok-chemnitzer-fc-100.html,,,• Die Polizei • und die Stadt Leipzighaben dem MDR gesagt: Das Fußball-Spiel wird gemacht.,"Die Polizei und die Stadt Leipzig haben mitgeteilt, dass das Spiel trotzdem stattfinden wird."
805,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-lina-prozess-demo-verbot-sachsenpokal-lok-chemnitzer-fc-100.html,,,Olaf Hoppe ist der Sprecher von der Polizei-Direktion Leipzig.Er hat der Presse gesagt: Wir haben genug Einsatz-Kräfte. Sie kümmern sich darum: • Dass die Fans • und die Sportler sicher sind. Und dass es keine Gewalt-Taten gibt.,"Laut Olaf Hoppe, dem Sprecher der Polizeidirektion Leipzig, sind ausreichend Einsatzkräfte vorhanden, um die Sicherheit der Fans und Sportler zu gewährleisten und Gewalttaten zu verhindern."
806,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-dresden-zirkus-festival-100.html,,,Dresden ist eine Stadt im Bundes-Land Sachsen.Dort gibt es in diesem Jahr das besondere Zirkus-Theater-Festival.Das wurde im letzten Jahr auch schon gemacht.In diesem Jahr heißt das Zirkus-Theater-Festival:Vom Fallen und Fangen.Und es wird vom 1. Juni bis zum 11. Juni gemacht.,"In Dresden, a city in the state of Saxony, there is a special circus-theater festival taking place this year. This festival, which was also held last year, is called ""Vom Fallen und Fangen"" (Of Falling and Catching) and will run from June 1st to June 11th."
807,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-dresden-zirkus-festival-100.html,,,"Bei dem Zirkus-Theater-Festival werden viele Sachen gezeigt.Zum Beispiel: • Verschiedene Artisten • und auch mehrere besondere Auftritte.Diese Sachen werden in der ganzen Stadt gemacht.Zum Beispiel: • Im Theater, • im Park • oder beim Goldenen Reiter. Das ist ein Denkmal in Dresden.","The circus-theater festival features a wide range of performances including various acrobats and special acts. These performances take place throughout the city, including in theaters, parks, and at the Golden Rider, a famous monument in Dresden."
808,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-dresden-zirkus-festival-100.html,,,"Es gibt auch einige besondere Auftritte von verschiedenen Künstlern.Dabei sind zum Beispiel: • Der Zirkus FahrAwaY, • die Tanz-Gruppe Overhead Project • und die Künstler-Gruppe Raum 305.","The festival also showcases special performances by various artists, such as the circus group ""FahrAwaY,"" the dance group ""Overhead Project,"" and the artist group ""Room 305."""
809,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-leipzig-dresden-proteste-nach-prozess-lina-e-100.html,,,Im Bundes-Land Sachsenhat es eine große Gerichts-Verhandlung gegeben.Dabei waren mehrere Menschen angeklagt: • Weil sie in einer links-extremen Gruppe mit-gemacht haben. • Und weil sie verschiedene Straftaten begangen haben.Die Chefin von der links-extremen Gruppe heißt: Lina E.,"In Sachsen fand kürzlich ein großer Gerichtsprozess statt, bei dem mehrere Personen angeklagt waren. Sie wurden beschuldigt, Teil einer links-extremen Gruppe gewesen zu sein und verschiedene Straftaten begangen zu haben. Die Anführerin dieser Gruppe ist Lina E."
810,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-leipzig-dresden-proteste-nach-prozess-lina-e-100.html,,,Das Gericht hat gestern ein Urteil gesprochen.Dabei hat das Gericht gesagt: • Lina E. • und die anderen Menschen aus der links-extremen Gruppemüssen für einige Jahre ins Gefängnis gehen.,"Das Gericht hat gestern ein Urteil verkündet, laut dem Lina E. und die anderen Mitglieder der Gruppe für mehrere Jahre ins Gefängnis müssen."
811,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-leipzig-dresden-proteste-nach-prozess-lina-e-100.html,,,"Manche Menschen in Deutschland denken:Lina E. darf keine Strafe bekommen.Deshalb haben die Menschen mehrere Protest-Aktionen gemacht.Das war am Mittwoch-Abendin verschiedenen Städten in Deutschland.Zum Beispiel: • In Leipzig, • in Dresden • und in Bremen.","Einige Menschen in Deutschland sind der Meinung, dass Lina E. keine Strafe verdienen würde. Aus diesem Grund fanden mehrere Protestaktionen statt, unter anderem am Mittwochabend in verschiedenen Städten wie Leipzig, Dresden und Bremen."
812,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-leipzig-dresden-proteste-nach-prozess-lina-e-100.html,,,Die Protest-Aktion in Leipzig In der Stadt Leipzig haben sich ungefähr 800 Menschen getroffen.Das war im Lene-Voigt-Park.Die Menschen haben dort protestiert.Und sie haben eine Kundgebung gemacht.,Der Protest in Leipzig fand im Lene-Voigt-Park statt und etwa 800 Menschen nahmen daran teil. Sie protestierten und hielten eine Kundgebung ab.
813,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-leipzig-dresden-proteste-nach-prozess-lina-e-100.html,,,Bei der Kundgebung waren viele Menschen vermummt.Die Polizei hat dann gesagt:Die vermummten Menschen dürfen nicht durch Leipzig laufen.Sie dürfen nur im Lene-Voigt-Park protestieren.Die Menschen haben dann laute Sprüche gegen die Polizei gerufen.Und sie haben Feuerwerks-Körper angezündet.,Dabei waren viele Menschen vermummt und die Polizei erlaubte ihnen nur im Park zu protestieren und nicht durch Leipzig zu ziehen. Die Demonstranten riefen laute Parolen gegen die Polizei und zündeten Feuerwerkskörper an.
814,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-leipzig-dresden-proteste-nach-prozess-lina-e-100.html,,,"Mehrere Menschen haben dannverschiedene Sachen auf die Polizisten geworfen.Zum Beispiel: • Steine, • Glas-Flaschen • und Feuerwerks-Körper.Dabei wurden 4 Polizisten leicht verletzt.Die Polizei hat dann mehrere Menschen fest-genommen.Und die Polizei hat die Kundgebung um 22:00 Uhr aufgelöst.","Einige warfen Steine, Glasflaschen und Feuerwerkskörper auf die Polizisten, wodurch vier von ihnen leicht verletzt wurden. Die Polizei nahm mehrere Personen fest und löste die Kundgebung um 22:00 Uhr auf."
815,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-leipzig-dresden-proteste-nach-prozess-lina-e-100.html,,,Einige Menschen hatten auf einer Straßen-Kreuzungeine Barrikade auf-gebaut.Die Polizei hat dann diese Barrikade weg-geräumt.Dafür wurde ein Räum-Panzer benutzt.,"An einer Kreuzung hatten einige Demonstranten eine Barrikade errichtet, die von der Polizei mit Hilfe eines Räumpanzers entfernt wurde."
816,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-leipzig-dresden-proteste-nach-prozess-lina-e-100.html,,,Die Protest-Aktion in Dresden Auch in der Stadt Dresden gab es am Mittwochverschiedene Veranstaltungen.Dabei waren die meisten Menschen friedlich.Zum Beispiel: • Eine Protest-Aktion am Vormittag.,"Auch in Dresden gab es verschiedene Veranstaltungen, bei denen die meisten Menschen friedlich waren."
817,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-leipzig-dresden-proteste-nach-prozess-lina-e-100.html,,,Das war vor dem Gebäude vom Gericht. Dabei haben mehrere Menschen gegen das Urteil protestiert. • Und es gab eine Kundgebung. Ungefähr 300 Menschen waren dabei.,"Es gab eine Protestaktion vor dem Gerichtsgebäude, bei der gegen das Urteil protestiert wurde, und eine Kundgebung, an der etwa 300 Menschen teilnahmen."
818,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-leipzig-dresden-proteste-nach-prozess-lina-e-100.html,,,Sie sind zusammen durch Dresden gelaufen. Dabei haben sie sich dafür stark gemacht: Dass Lina E. keine Strafe bekommen soll.,"Sie zogen gemeinsam durch die Stadt und setzten sich dafür ein, dass Lina E. keine Strafe bekommen soll."
819,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-blaues-wunder-radweg-fahrrad-100.html,,,Das Blaue Wunder ist eine Brückein der Stadt Dresden.Dort sollte schon lange ein neuer Fahrrad-Weg gemacht werden.Das hat der Stadt-Rat vor 22 Jahren bestimmt.In der Mitte vom Monat Septembersollte es dann losgehen.Auf der Brücke sollten die Linien für den Fahrrad-Weg auf-gemalt werden.Aber dann wurde der neue Fahrrad-Weg doch nicht gemacht.Denn der Ober-Bürgermeister war dagegen.,"In Sachsen fand kürzlich ein großer Gerichtsprozess statt, bei dem mehrere Personen angeklagt waren. Sie wurden beschuldigt, Teil einer links-extremen Gruppe gewesen zu sein und verschiedene Straftaten begangen zu haben. Die Anführerin dieser Gruppe ist Lina E. Das Gericht hat gestern ein Urteil verkündet, laut dem Lina E. und die anderen Mitglieder der Gruppe für mehrere Jahre ins Gefängnis müssen."
820,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-blaues-wunder-radweg-fahrrad-100.html,,,Viele Menschen fanden das nicht gut.Sie haben eine Demo gemacht.Damit wollten sie zeigen:Ein Fahrrad-Weg auf der Brücke ist wichtig.Denn es gab immer wieder Unfälle auf der Brücke.Dabei wurden mehrere Fahrrad-Fahrer verletzt.,"Einige Menschen in Deutschland sind der Meinung, dass Lina E. keine Strafe verdienen würde. Aus diesem Grund fanden mehrere Protestaktionen statt, unter anderem am Mittwochabend in verschiedenen Städten wie Leipzig, Dresden und Bremen. Der Protest in Leipzig fand im Lene-Voigt-Park statt und etwa 800 Menschen nahmen daran teil. Sie protestierten und hielten eine Kundgebung ab."
821,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-blaues-wunder-radweg-fahrrad-100.html,,,Jetzt soll der Fahrrad-Weg doch gemacht werden.In der Mitte vom Monat Oktober wird der neue Fahrrad-Weg auf-gemalt.Er soll für 6 Monate bleiben.In dieser Zeit wird geprüft:Ob der Fahrrad-Weg ein Problem für die Auto-Fahrer ist.Zum Beispiel:Weil die Autos dann nicht mehr so schnell über die Brücke fahren können.Vielleicht wird der Fahrrad-Wegdann doch wieder weg-gemacht.,"Dabei waren viele Menschen vermummt und die Polizei erlaubte ihnen nur im Park zu protestieren und nicht durch Leipzig zu ziehen. Die Demonstranten riefen laute Parolen gegen die Polizei und zündeten Feuerwerkskörper an. Einige warfen Steine, Glasflaschen und Feuerwerkskörper auf die Polizisten, wodurch vier von ihnen leicht verletzt wurden. Die Polizei nahm mehrere Personen fest und löste die Kundgebung um 22:00 Uhr auf."
822,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-blaues-wunder-radweg-fahrrad-100.html,,,"Der ADFC ist ein großer Fahrrad-Verein.Er hat mit den Menschen zusammen die Demo gemacht.Ein Sprecher von dem Verein hat gesagt:Wir freuen uns,dass der neue Fahrrad-Weg endlich gemacht wird.","An einer Kreuzung hatten einige Demonstranten eine Barrikade errichtet, die von der Polizei mit Hilfe eines Räumpanzers entfernt wurde. Auch in Dresden gab es verschiedene Veranstaltungen, bei denen die meisten Menschen friedlich waren. Es gab eine Protestaktion vor dem Gerichtsgebäude, bei der gegen das Urteil protestiert wurde, und eine Kundgebung, an der etwa 300 Menschen teilnahmen. Sie zogen gemeinsam durch die Stadt und setzten sich dafür ein, dass Lina E. keine Strafe bekommen soll."
823,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-thueringen-polizei-razzia-wohnungen-durchsucht-gefaelschte-papiere-100.html,,,Die Bundes-Polizei hat am Mittwoch12 Wohnungen durchsucht.Das war in den Bundes-Ländern Sachsen und Thüringen.Die Bundes-Polizei denkt:Die Menschen in den Wohnungen haben falsche Papiere.,"Am Mittwoch hat die Bundespolizei in den Bundesländern Sachsen und Thüringen 12 Wohnungen durchsucht. Die Durchsuchungen fanden statt, weil die Bundespolizei glaubt, dass die Menschen in den Wohnungen gefälschte Papiere besitzen."
824,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-thueringen-polizei-razzia-wohnungen-durchsucht-gefaelschte-papiere-100.html,,,"Die Bundes-Polizeiund die Staats-Anwaltschaft aus der Stadt Leipzig sagen:Sie haben die Wohnungen von 1 Frauund 11 Männern durchsucht.Diese Menschen kommen aus den Ländern: • Afghanistan, • Georgien, • Irak, • Türkei und • Deutschland.","Die Bundespolizei und die Staatsanwaltschaft aus Leipzig haben angekündigt, dass sie die Wohnungen von einer Frau und elf Männern durchsucht haben. Diese Personen kommen aus verschiedenen Ländern, darunter Afghanistan, Georgien, Irak, Türkei und Deutschland."
825,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-thueringen-polizei-razzia-wohnungen-durchsucht-gefaelschte-papiere-100.html,,,"Die Bundes-Polizei hat bei der Durchsuchungverschiedene falsche Papiere beschlag-nahmt. Zum Beispiel: • Reise-Pässe, • Visa, • Aufenthalts-Erlaubnisse und • Führer-Scheine.","Bei den Durchsuchungen hat die Bundespolizei verschiedene gefälschte Dokumente beschlagnahmt, darunter Reisepässe, Visa, Aufenthaltsgenehmigungen und Führerscheine."
826,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-thueringen-polizei-razzia-wohnungen-durchsucht-gefaelschte-papiere-100.html,,,Und die Bundes-Polizei hat noch andere Sachen gesammelt.Damit will sie beweisen:Wo die falschen Papiere herkommen.,"Zusätzlich zu den gefälschten Papieren hat die Bundespolizei auch andere Gegenstände gesammelt, um nachzuweisen, woher die gefälschten Dokumente stammen."
827,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-grossenhain-kleinflugzeug-absturz-lagerhalle-100.html,,,Großenhain ist eine Stadt im Bundes-Land Sachsen.Dort ist ein Unglücks-Fall passiert.,"In Großenhain, einer Stadt in Sachsen, hat sich ein Unglücksfall ereignet."
828,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-grossenhain-kleinflugzeug-absturz-lagerhalle-100.html,,,Die Polizei-Direktion von der Stadt Dresden hat gesagt:Ein kleines Flugzeug istgegen eine Mauer geflogen.Das Flugzeug ist dann abgestürzt.Und das Flugzeug hat gebrannt.Das war am Mittag vom Mittwoch.,"Laut der Polizeidirektion Dresden ist ein kleines Flugzeug gegen eine Mauer geflogen, abgestürzt und in Brand geraten. Dies geschah am Mittag des Mittwochs."
829,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-grossenhain-kleinflugzeug-absturz-lagerhalle-100.html,,,Der Pilot von dem Flugzeug war ein Mann.Der Mann ist der Besitzer von dem Flugzeug.Er war 62 Jahre alt.Er ist bei dem Absturz gestorben.,Der Pilot des Flugzeugs war der Besitzer und ein 62-jähriger Mann. Er kam bei dem Absturz ums Leben.
830,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-grossenhain-kleinflugzeug-absturz-lagerhalle-100.html,,,Thomas Geithner ist ein Polizei-Sprecher.Er hat gesagt:Der Absturz war vor einer Lager-Halle.In der Lager-Halle war kein Mensch.Deshalb wurde kein anderer Mensch verletzt.,"Thomas Geithner, ein Sprecher der Polizei, erklärte, dass der Absturz vor einer Lagerhalle stattfand. In der Halle befand sich zum Zeitpunkt des Unfalls keine Person, daher wurde niemand sonst verletzt."
831,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-mitteldeutschland-krankenhaeuser-finanznot-proteste-gesundheit-100.html,,,In Mittel-Deutschland gibt es einige Krankenhäuser und Kliniken.Dort arbeiten viele Menschen.Und diese Menschen haben am Mittwoch eine Demo gemacht.Denn sie sagen:Wir bekommen zu wenig Geld für unsere Arbeit.Und wir brauchen mehr Geld.Dieses Geld soll zum Beispiel der Bund geben.,"In Mittel-Deutschland gibt es mehrere Krankenhäuser und Kliniken, in denen viele Menschen arbeiten. Am Mittwoch haben diese Menschen demonstriert, weil sie der Meinung sind, dass sie zu wenig Geld für ihre Arbeit bekommen und dass sie eine bessere Bezahlung benötigen. Sie fordern, dass der Bund ihnen mehr Geld zur Verfügung stellt."
832,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-mitteldeutschland-krankenhaeuser-finanznot-proteste-gesundheit-100.html,,,Die Stadt Grimma ist im Bundes-Land Sachsen.Dort haben auch viele Menschen demonstriert.Denn im Krankenhaus in Grimma sollen baldkeine Babys mehr geboren werden:Weil es ab dem Jahr 2024 keine Geburts-Station mehr geben soll.Das ist für viele Menschen sehr schlecht.Denn sie müssen dann für die Geburt in eine andere Stadt fahren.,"Auch in der Stadt Grimma in Sachsen haben viele Menschen demonstriert. Der Grund dafür ist, dass in dem örtlichen Krankenhaus ab 2024 keine Babys mehr geboren werden sollen, da die Geburtsstation geschlossen werden soll. Dies ist für viele Menschen sehr problematisch, da sie dann in eine andere Stadt fahren müssen, um ihr Kind zur Welt zu bringen."
833,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-mitteldeutschland-krankenhaeuser-finanznot-proteste-gesundheit-100.html,,,Petra Grimm-Benne ist im Bundes-Land Sachsen-Anhaltdie Gesundheits-Ministerin.Sie hat einen offenen Briefvon der Krankenhaus-Gesellschaft Sachsen-Anhalt bekommen.Dort steht geschrieben:Einige Kliniken wird es im nächsten Jahrvielleicht schon nicht mehr geben.Denn sie müssen wegen Insolvenz schließen:Weil sie nicht mehr genug Geld haben.,"Die Gesundheitsministerin von Sachsen-Anhalt, Petra Grimm-Benne, hat einen offenen Brief von der Krankenhaus-Gesellschaft Sachsen-Anhalt erhalten. In dem Brief wird darauf hingewiesen, dass im nächsten Jahr möglicherweise einige Kliniken schließen müssen, da sie insolvent sind und nicht genug Geld haben."
834,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-mitteldeutschland-krankenhaeuser-finanznot-proteste-gesundheit-100.html,,,Im Bundes-Land Thüringen gibt es auch eine Krankenhaus-Gesellschaft.Sie hat gesagt:Auch in Thüringen haben die Krankenhäuser zu wenig Geld.Deshalb soll der Bund ein besseres Gesetz machen:Damit die Krankenhäuser wieder mehr Geld bekommen.,"Auch in Thüringen gibt es eine Krankenhaus-Gesellschaft, die festgestellt hat, dass die Krankenhäuser dort ebenfalls zu wenig Geld haben. Sie fordert den Bund auf, ein besseres Gesetz zu erlassen, um den Krankenhäusern wieder mehr Geld zur Verfügung zu stellen."
835,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-mitteldeutschland-krankenhaeuser-finanznot-proteste-gesundheit-100.html,,,Das sagt die Gewerkschaft Verdi zu den Demos,Die Gewerkschaft Verdi unterstützt die Demonstrationen.
836,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-mitteldeutschland-krankenhaeuser-finanznot-proteste-gesundheit-100.html,,,Sylvia Bühler ist im Vorstand bei der Gewerkschaft Verdi.Sie hat gesagt:Die Demos sind sehr gut und wichtig.Denn Krankenhäuser sind sehr wichtig für die Menschen.Zum Beispiel:Damit die Menschen gut behandelt werden können.Deshalb sollten keine Krankenhäuser oder Kliniken geschlossen werden.,"Sylvia Bühler, Mitglied des Vorstands von Verdi, betont, dass die Demonstrationen sehr wichtig sind, da Krankenhäuser für die Menschen von großer Bedeutung sind. Sie fordert, dass keine Krankenhäuser oder Kliniken geschlossen werden, damit die Menschen eine gute medizinische Versorgung erhalten können."
837,LS_mdr_gpt,https://www.mdr.de/nachrichten-leicht/leichte-sprache-sachsen-krauschwitz-fluechtlinge-transporter-schleuser-jugendlicher-festgenommen-100.html,,,Krauschwitz ist eine Gemeinde im Landkreis Görlitz.Das ist im Bundes-Land Sachsen.Am Montag hat die Bundes-Polizei dort einen Transporter kontrolliert.Das war am späten Abend vom Montag.,"In Krauschwitz, a municipality in the district of Görlitz, located in the state of Saxony, a van was checked by the federal police on Monday. This happened late in the evening on Monday."
